"env","soc","silt","sand","phh2o","nit","clay","bdod","alt","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M","T2M_MAX","T2M_MIN","PRECTOT","WS2M","RH2M","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","daysFromStart","n","N","RTA","VPD","SPV","ETP","PETP","GDD","FRUE","T2M_RANGE"
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2015,12,27,361,2015-12-27,21.74,25.98,18.12,3.55,2.34,84.56,18.83,391.28,18.91,48,5.91916249052659,13.2863114615652,42.4458950299649,0.544326851541846,0.161699197401243,8.48091722680519,-4.93091722680519,14.05,0.48448275862069,7.86
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2015,12,28,362,2015-12-28,20.98,23.45,18.96,3.5,2.58,89.38,19.1,392.82,17.12,49,5.35836254689931,13.2832849357646,42.4401738609277,0.328217047421866,0.154565000921342,7.63317013805275,-4.13317013805275,13.205,0.455344827586207,4.49
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2015,12,29,363,2015-12-29,20.42,23.02,18.12,4.67,2.81,89.19,18.51,388.79,14.83,50,4.64119589103273,13.2798317217742,42.4330084438841,0.315104038627191,0.149380532271704,6.58183204035357,-1.91183204035357,12.57,0.433448275862069,4.9
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2015,12,30,364,2015-12-30,21.6,27.08,16.84,2.08,2.25,81.88,18.06,392.53,15.81,51,4.9474568454579,13.2759539960909,42.4243887788316,0.678327455338186,0.160926349269931,7.08626081456947,-5.00626081456947,13.96,0.481379310344828,10.24
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2015,12,31,365,2015-12-31,22.02,26.88,17.76,0.59,2.51,82.12,18.52,379.13,25.15,52,7.86956456914029,13.271654192304,42.4143038669939,0.654214297731126,0.164036576714066,11.3000293663743,-10.7100293663743,14.32,0.493793103448276,9.12
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,1,1,2016-01-01,22.25,25.58,18.38,4.05,1.67,85.38,19.59,386.12,24.94,53,7.8032067100227,13.2669349959907,42.4027417311678,0.416748241650165,0.16109782311353,11.1799778634999,-7.12997786349994,13.98,0.482068965517241,7.2
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,2,2,2016-01-02,22.46,26.12,19.08,6.74,1.09,86.25,19.9,397.84,17.22,54,5.38735215204196,13.2617993391235,42.3896894382797,0.473010198015127,0.166490595460599,7.75143409259635,-1.01143409259635,14.6,0.503448275862069,7.04
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,3,3,2016-01-03,21.15,24.68,17.77,35.34,1.89,90.69,19.51,397.07,13.36,55,4.17942062258992,13.2562503940119,42.3751331241339,0.302813545363838,0.154730730316884,5.95757298057225,29.3824270194278,13.225,0.456034482758621,6.91
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,4,4,2016-01-04,21.39,27.3,16.45,6.21,2.39,81.44,17.77,382.27,20.22,56,6.32499654152322,13.2502915668046,42.3590580203333,0.715540943477764,0.16019930427084,9.05761705705441,-2.84761705705441,13.875,0.478448275862069,10.85
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,5,5,2016-01-05,20.81,26.71,15.46,0.17,2.88,78.88,16.77,354.28,28.1,57,8.78936237931488,13.2439264905785,42.3414484833501,0.721130733445015,0.153573771937062,12.5180215262592,-12.3480215262592,13.085,0.451206896551724,11.25
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,6,6,2016-01-06,21.39,27.4,15.59,0.26,2,77.06,16.79,353.65,29.81,58,9.32368566860114,13.2371590180421,42.322288025722,0.798422137434911,0.156982818847351,13.3183882408607,-13.0583882408607,13.495,0.465344827586207,11.81
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,7,7,2016-01-07,20.92,25.82,15.9,4.57,1.91,82.94,17.74,373.32,27.32,59,8.54444659163354,13.2299932138835,42.3015593493453,0.535766192380888,0.151729696389428,12.1508401138601,-7.58084011386006,12.86,0.443448275862069,9.92
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,8,8,2016-01-08,23.26,28.6,18.16,4.78,1.78,82.88,19.9,406.12,15.7,60,4.91002633998716,13.2224333467929,42.2792443808339,0.675559311705071,0.173490802450386,7.1028644062459,-2.3228644062459,15.38,0.530344827586207,10.44
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,9,9,2016-01-09,23.03,27.71,19.7,9.06,2.88,86.44,20.46,396.27,18.44,61,5.76673086183746,13.2144838811904,42.2553243089117,0.600170985855902,0.176479970218871,8.359457525112,0.700542474888,15.705,0.541551724137931,8.01
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,10,10,2016-01-10,22.79,26.57,19.9,6.04,2.58,85.94,20.15,396.12,22.18,62,6.93615732369365,13.2061494686916,42.2297796237985,0.540013507686756,0.172171018534228,10.0252738117013,-3.9852738117013,15.235,0.525344827586207,6.67
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,11,11,2016-01-11,21.77,24.71,19.97,15.33,2.35,91,20.19,393.52,15.48,63,4.84084725827247,13.1974349393423,42.2025901585512,0.357768641703465,0.164210844918101,6.9561768713476,8.3738231286524,14.34,0.49448275862069,4.74
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,12,12,2016-01-12,22.13,25.68,19.81,12.61,2.48,90.88,20.5,391.56,14.63,64,4.57501549308428,13.1883452926568,42.1737351323137,0.392993714513633,0.167773559192452,6.59183744853407,6.01816255146593,14.745,0.508448275862069,5.87
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,13,13,2016-01-13,22.76,26.82,19.91,12,2.33,89.62,20.87,398.11,12.12,65,3.79012795266334,13.1788856884892,42.1431931954295,0.459343742020887,0.17335387851724,5.48271087302125,6.51728912697875,15.365,0.529827586206897,6.91
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,14,14,2016-01-14,22.6,25.88,20.33,23.32,3.59,89.75,20.75,404.37,17.1,66,5.34756377662018,13.1690614377743,42.110942476364,0.412988932814534,0.170994975522345,7.72271911876185,15.5972808812382,15.105,0.520862068965517,5.55
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,15,15,2016-01-15,22.79,25.87,20.44,48.32,3.16,89.38,20.86,398.44,9.76,67,3.05227961547623,13.158877993167,42.0769606303817,0.403501700145342,0.171446495011088,4.40923180215533,43.9107681978447,15.155,0.522586206896552,5.43
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,16,16,2016-01-16,21.84,25.59,17.05,40.03,1.8,88.56,19.78,396.34,7.73,68,2.41754791230146,13.1483409396144,42.0412248899187,0.305715395935758,0.155519997485644,3.44932968909779,36.5806703109022,13.32,0.459310344827586,8.54
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,17,17,2016-01-17,19.81,25.1,15.82,4.22,3.41,86.5,17.4,396.4,11.88,69,3.7156948573331,13.1374559848907,42.003712116587,0.504677411326237,0.1484975529283,5.26828533321038,-1.04828533321038,12.46,0.429655172413793,9.28
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,18,18,2016-01-18,19.17,22.9,15.98,2.15,4,88.38,17.16,408.98,13.27,70,4.15078168452058,13.126228950127,41.9643988547433,0.346751657117583,0.140518045910128,5.83914123468983,-3.68914123468983,11.44,0.39448275862069,6.92
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,19,19,2016-01-19,20.69,24.72,17.28,11.55,4.42,89.25,18.82,401.7,14.55,71,4.55161121778816,13.1146657603638,41.9232613865516,0.371003711592037,0.152874907046113,6.47779978320045,5.07220021679956,13,0.448275862068966,7.44
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,20,20,2016-01-20,20.84,24.23,18.12,14.9,3.81,88.56,18.82,404.2,18.41,72,5.75980066964402,13.1027724351583,41.8802757884629,0.379636037447072,0.154316688149623,8.20658076072378,6.69341923927622,13.175,0.454310344827586,6.11
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,21,21,2016-01-21,21.3,27.33,16.48,0.2,2.75,83.25,18.07,386.86,20.89,73,6.5366072278195,13.0905550792707,41.8354179890333,0.681756189614532,0.160455590904856,9.35966880334652,-9.15966880334652,13.905,0.47948275862069,10.85
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,22,22,2016-01-22,20.65,27.25,14.43,0.07,2.27,81,16.91,375.28,23.08,74,7.22302823372916,13.0780198734595,41.7886638279978,0.704137067491156,0.151566688503475,10.2635697510667,-10.1935697510667,12.84,0.442758620689655,12.82
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,23,23,2016-01-23,21.98,27.72,15.93,1.24,1.56,79.06,17.8,374.73,23.8,75,7.44971729841051,13.0651730654091,41.7399891165107,0.726256710168384,0.159772928296087,10.6576316666382,-9.41763166663821,13.825,0.476724137931034,11.79
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,24,24,2016-01-24,21.29,25.55,17.82,1.79,1.84,82.88,18.07,382.28,20.67,76,6.47132051195297,13.0520209608154,41.689369698463,0.583787903183094,0.158584172100277,9.24708176299618,-7.45708176299618,13.685,0.471896551724138,7.73
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,25,25,2016-01-25,22,26.22,17.59,4.44,1.42,82.12,18.67,391.96,22.03,77,6.89870073486802,13.0385699146506,41.6367815127799,0.555812963702783,0.160455590904856,9.87044058103034,-5.43044058103034,13.905,0.47948275862069,8.63
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,26,26,2016-01-26,24.26,29.23,18.58,1.75,1.25,78.31,19.95,387.1,27.15,78,8.50421644539074,13.0248263226303,41.582200656602,0.768771096033723,0.17834095752993,12.3231818819793,-10.5731818819793,15.905,0.548448275862069,10.65
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,27,27,2016-01-27,23.7,28.1,20.34,19.93,1.55,84.5,20.73,394.82,22.83,79,7.15309259829481,13.0107966129007,41.5256034492455,0.648894349144643,0.181305557635511,10.3822418634773,9.54775813652267,16.22,0.559310344827586,7.76
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,28,28,2016-01-28,22.33,24.98,20.39,25.28,2.01,91.56,20.86,399.28,13.52,80,4.23740925130639,12.9964872379668,41.4669664968373,0.313959738184945,0.167241669217356,6.08931234192257,19.1906876580774,14.685,0.506379310344828,4.59
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,29,29,2016-01-29,21.01,23.03,19.46,16.14,2.38,91.38,19.54,393.21,8.5,81,2.66496350213492,12.9819046668753,41.406266757515,0.265365523997616,0.154896609877139,3.7909102442384,12.3490897557616,13.245,0.456724137931035,3.57
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,30,30,2016-01-30,22.37,27.48,18.81,0.26,2.38,83.31,19.15,367.35,26.96,82,8.45579035419512,12.9670553776704,41.3434816070803,0.701167171508133,0.171356110724088,12.1788206466713,-11.9188206466713,15.145,0.522241379310345,8.67
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,1,31,31,2016-01-31,22.54,28.15,16.05,0.01,1.92,76.38,17.81,348.09,30.36,83,9.5260299937851,12.9519458501339,41.2785889049905,0.779099944275881,0.162129910339293,13.6207271755086,-13.6107271755086,14.1,0.486206896551724,12.1
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,1,32,2016-02-01,23.22,28.94,16.06,0,1.07,71.81,17.39,356.63,30.07,84,9.43917121550056,12.9365825588232,41.2115670605712,0.922365862283182,0.165610626696411,13.5268110978621,-13.5268110978621,14.5,0.5,12.88
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,2,33,2016-02-02,23.61,29.62,17.12,0.06,1.16,75.25,18.58,363.48,29.72,85,9.3337124859846,12.9209719664171,41.1423950993287,0.911482950250841,0.173399509695217,13.4448279489495,-13.3848279489495,15.37,0.53,12.5
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,3,34,2016-02-03,23.03,28.86,17.42,1.79,1.81,79.5,18.9,363.09,28.67,86,9.00852986828381,12.9051205173784,41.0710527292424,0.797898556374331,0.171310933659796,12.9508761717306,-11.1608761717306,15.14,0.522068965517241,11.44
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,4,35,2016-02-04,22.96,29.08,17.6,0.55,1.93,78.88,18.65,372.08,27.59,87,8.67390178639537,12.8890346319422,40.9975204069109,0.868543448648725,0.173125874551897,12.4788846806906,-11.9288846806906,15.34,0.528965517241379,11.48
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,5,36,2016-02-05,23.4,28.9,17.1,0.36,1.46,78.56,19.1,375.05,28.02,88,8.81422165126951,12.872720700434,40.9217794034271,0.755150852928108,0.170050049843158,12.6458828792393,-12.2858828792393,15,0.517241379310345,11.8
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,6,37,2016-02-06,22.92,27.03,18.23,1.67,1.08,82.75,19.62,384.74,22.42,89,7.05702176783863,12.856185077925,40.8438118698559,0.54896562160508,0.166755354503556,10.0941624326668,-8.42416243266685,14.63,0.50448275862069,8.8
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,7,38,2016-02-07,22.45,27.48,18.32,3.04,1.63,85.44,19.67,399.41,15.79,90,4.97342382969171,12.8394340792259,40.7636009021866,0.595474108634447,0.169154221167077,7.12167975262464,-4.08167975262464,14.9,0.513793103448276,9.16
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,8,39,2016-02-08,22.08,25.28,19.26,3.03,1.34,86.56,19.65,384.45,25.45,91,8.02170337416375,12.8224739742231,40.6811306056299,0.439031603866012,0.163601589280163,11.4309914212363,-8.40099142123629,14.27,0.492068965517241,6.02
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,9,40,2016-02-09,23.19,28.7,16.99,0.22,1.45,74.75,18.02,363.8,28.28,92,8.92035545243857,12.8053109835574,40.5963861581329,0.870012959745003,0.16866321538783,12.7504252148004,-12.5304252148004,14.845,0.511896551724138,11.71
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,10,41,2016-02-10,24.18,29.37,17.13,0.16,1.32,69.38,17.98,382.45,28.19,93,8.89899028166685,12.787951274646,40.5093538729821,0.961512833126702,0.172307153876313,12.7429863272437,-12.5829863272437,15.25,0.525862068965517,12.24
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,11,42,2016-02-11,22.66,25.06,20.23,10.09,1.46,88.75,20.69,398.34,17.61,94,5.56374672399557,12.7704009580458,40.420021260365,0.335396749381413,0.166887867248677,7.92933686588408,2.16066313411592,14.645,0.505,4.83
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,12,43,2016-02-12,22.8,27.59,18.38,0.23,1.62,82.44,19.37,405.09,20.29,95,6.41611722396928,12.7526660841566,40.3283770877651,0.65357190151569,0.169915420869551,9.15632210135996,-8.92632210135996,14.985,0.516724137931034,9.21
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,13,44,2016-02-13,23.06,28.26,18.51,0.08,2.24,80.75,19.34,389.29,22.02,96,6.96963726096165,12.7347526402604,40.23441143906,0.739859455468525,0.173536464031156,9.96242109178444,-9.88242109178444,15.385,0.53051724137931,9.75
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,14,45,2016-02-14,23.66,28.33,19.62,0.71,2.16,83.06,20.4,390.89,23.83,97,7.54988514050262,12.7166665478938,40.1381157722004,0.671672754147914,0.178996200053668,10.8208963592238,-10.1108963592238,15.975,0.550862068965517,8.71
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,15,46,2016-02-15,22.69,26.44,20.4,12.57,2,88.06,20.53,398.59,14.99,98,4.75403793023071,12.6984136605478,40.0394829753439,0.507216580114884,0.173856379056335,6.78336312110463,5.78663687889537,15.42,0.531724137931035,6.04
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,16,47,2016-02-16,22.18,25.33,19.55,6.68,1.59,87.88,20,393.12,20,99,6.34976146100042,12.6799997616901,39.938507421324,0.413962614897024,0.165084532656238,8.99330018466821,-2.31330018466821,14.44,0.497931034482759,5.78
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,17,48,2016-02-17,22.83,27.17,19.37,7.66,1.41,84.56,19.94,391.49,20.47,100,6.50629546453551,12.6614305631035,39.8351850203336,0.595212339525964,0.172488808928671,9.25441955543674,-1.59441955543674,15.27,0.526551724137931,7.8
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,18,49,2016-02-18,22.05,26.55,19.33,8.81,1.97,87.06,19.66,393.72,22.91,101,7.2904121214471,12.6427117035336,39.7295132707069,0.568129081728449,0.169512073509489,10.3356517826074,-1.52565178260736,14.94,0.515172413793103,7.22
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,19,50,2016-02-19,22.55,26.83,19.37,5.02,2.62,85.56,19.83,394.65,18.88,102,6.01537843451061,12.6238487476385,39.6214913076879,0.575477180274166,0.170949878811747,8.5263312240313,-3.5063312240313,15.1,0.520689655172414,7.46
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,20,51,2016-02-20,22.01,26.6,18.64,15.71,2.73,84.19,19.06,395.71,19.36,103,6.17623195228258,12.6048471852332,39.5111199500738,0.609871220545644,0.16666706202727,8.71588436250349,6.99411563749651,14.62,0.504137931034483,7.96
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,21,52,2016-02-21,22.07,25.86,19.01,7.37,1.23,82.12,18.76,388.04,17.34,104,5.53921590436499,12.5857124308193,39.3984017446284,0.601516241775177,0.165040755251292,7.79693211751129,-0.426932117511288,14.435,0.497758620689655,6.85
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,22,53,2016-02-22,21.91,25.64,18.61,11.22,2.17,86.38,19.44,392.33,13.17,105,4.21298545201869,12.5664498233929,39.2833410081639,0.459073314809746,0.162345629897022,5.90959565261762,5.31040434738238,14.125,0.487068965517241,7.03
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,23,54,2016-02-23,21.71,24.84,18.79,2.16,1.59,85.88,19.16,388.44,20.36,106,6.52245830362681,12.5470646265202,39.1659438671924,0.433803186648855,0.159687768239417,9.11657404073999,-6.95657404073999,13.815,0.476379310344828,6.05
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,24,55,2016-02-24,22.45,26.48,18.25,1.13,1.43,82.5,19.14,385.3,22.29,107,7.15150838703606,12.5275620286735,39.0462182950559,0.560654568481362,0.164428899981688,10.018027861831,-8.88802786183097,14.365,0.495344827586207,8.23
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,25,56,2016-02-25,22,25.69,18.84,4.2,1.17,83.31,18.92,390.25,15.73,108,5.05469962784554,12.5079471438167,38.9241741464461,0.551474272031455,0.163558144159149,7.06496908554555,-2.86496908554555,14.265,0.491896551724138,6.85
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,26,57,2016-02-26,22.01,27.52,17.39,3.58,1.7,83.5,18.78,395.08,21.54,109,6.93292764380698,12.4882250122307,38.799823189232,0.663416849338437,0.165215923699665,9.68674956747107,-6.10674956747107,14.455,0.498448275862069,10.13
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,27,58,2016-02-27,22.62,26.9,18.84,2.48,1.55,84.12,19.65,401.62,18.27,110,5.89032720077757,12.4684006015711,38.6731791335179,0.571899537212506,0.168886250503326,8.23861758092925,-5.75861758092925,14.87,0.512758620689655,8.06
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,28,59,2016-02-28,22.94,27.2,18.33,5.34,1.46,83.88,19.89,395.05,20.16,111,6.5109914685574,12.4484788081454,38.544257657861,0.534873318215639,0.167951172840495,9.08467582641327,-3.74467582641327,14.765,0.509137931034483,8.87
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,2,29,60,2016-02-29,21.98,26.07,18.04,14.03,1.73,87.69,19.72,396.2,18.02,112,5.83033045878202,12.4284644584026,38.4130764325837,0.424208166406874,0.16174222516078,8.08203679986865,5.94796320013135,14.055,0.484655172413793,8.03
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,3,1,61,2016-03-01,20.9,25.65,16.45,4.5,1.54,86.62,18.44,388.8,11.34,113,3.67586458361255,12.4083623106236,38.2796551401207,0.460062290402795,0.153285677686452,5.0504900921712,-0.5504900921712,13.05,0.45,9.2
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,3,2,62,2016-03-02,20.85,23.85,18.51,3.45,1.54,88.81,18.88,387.2,15.53,114,5.04373719465244,12.3881770568036,38.1440154923491,0.363126203310504,0.154358050180814,6.92301670230007,-3.47301670230007,13.18,0.45448275862069,5.34
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,3,3,63,2016-03-03,20.73,23.51,18.94,10.35,3.04,89.69,18.91,380.22,15.36,115,4.99842768847906,12.367913324716,38.0061812448551,0.358131309626447,0.154730730316884,6.84942522317288,3.50057477682712,13.225,0.456034482758621,4.57
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,3,4,64,2016-03-04,21.1,24.42,18.51,15.17,2.92,91.06,19.53,391.01,12.88,116,4.19996900363977,12.3475756801484,37.8661782080979,0.324421555942047,0.156731226986378,5.75326390205102,9.41673609794898,13.465,0.464310344827586,5.91
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,3,5,65,2016-03-05,20.69,23.4,18.3,3.15,2.1,93.12,19.55,382.69,12.8,117,4.1826851652885,12.3271686293014,37.7240342554386,0.216747244098101,0.151648173928926,5.69251391272551,-2.54251391272551,12.85,0.443103448275862,5.1
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,3,6,66,2016-03-06,22.71,26.76,18.31,3.3,1.09,83.44,19.64,384.23,21.04,118,6.8902186639508,12.3066966213397,37.5797793280073,0.523310928145469,0.165918168027799,9.46691180115702,-6.16691180115702,14.535,0.501206896551724,8.45
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,3,7,67,2016-03-07,22.56,26.34,18.83,5.56,0.98,85.69,19.94,389.45,15.3,119,5.02166732958226,12.2861640510868,37.4334454363916,0.472269470892793,0.16635834906797,6.88648181739954,-1.32648181739954,14.585,0.502931034482759,7.51
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,3,8,68,2016-03-08,22.72,27.13,19.48,1.38,1.76,85,19.87,386.34,21.37,120,7.03003552983041,12.2655752618531,37.2850666591332,0.608793109298753,0.172807094063817,9.66345259674713,-8.28345259674713,15.305,0.527758620689655,7.65
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,3,9,69,2016-03-09,22.15,26.86,17.96,0,2.12,83.19,18.95,376.89,21.85,121,7.20490458225942,12.24493454839,37.1346791380293,0.606914350740702,0.164822015219394,9.82322001404212,-9.82322001404212,14.41,0.496896551724138,8.9
"E20",24.7999992370605,23,33,5.09999990463257,2.09999990463257,43,1.20000004768372,935,-44.95411,-21.27402,2016,3,10,70,2016-03-10,21.48,26.25,17.24,13.18,2.42,84.5,18.62,389.69,17.74,122,5.86383224746132,12.2242461599574,36.9823210702405,0.543563143762253,0.159092720796517,7.93958912435384,5.24041087564616,13.745,0.473965517241379,9.01
